72.5661849975586,288.7537536621094,42.67543411254883
72.54458618164062,279.45172119140625,43.113407135009766
72.76478576660156,267.9992980957031,43.68622970581055
72.73904418945312,259.4771423339844,43.84651184082031
72.93757629394531,247.89414978027344,43.617095947265625
73.1310043334961,237.93296813964844,43.446502685546875
72.86570739746094,229.41458129882812,42.88296890258789
73.04933166503906,220.27352905273438,42.06364059448242
73.21683502197266,209.52423095703125,41.43445587158203
73.3748550415039,199.28436279296875,40.62635803222656
73.52311706542969,189.5274658203125,39.44071960449219
73.66328430175781,180.19485473632812,38.108699798583984
73.59745788574219,171.22654724121094,36.44723129272461
73.9039077758789,162.00839233398438,32.44252395629883
73.83502197265625,152.94105529785156,32.34113311767578
73.75869750976562,144.30230712890625,30.163867950439453
73.8581771850586,135.3634033203125,27.7043399810791
74.11769104003906,125.5294189453125,25.552610397338867
74.20411682128906,117.9579086303711,22.421356201171875
74.23676300048828,105.36029815673828,20.65363121032715
74.4900131225586,100.15879821777344,16.513771057128906
74.69886779785156,91.81887817382812,13.357129096984863
74.88092041015625,82.76139068603516,10.10654354095459
75.04997253417969,74.0870132446289,6.715572357177734
75.06177520751953,66.14645385742188,2.688159465789795
75.23968505859375,58.893611907958984,3.023615837097168
75.28074645996094,52.19258117675781,6.229597568511963
75.31827545166016,45.82474899291992,9.124585151672363
75.42173767089844,36.12813949584961,13.189837455749512
75.49266052246094,32.90515899658203,14.026933670043945
75.6174087524414,26.09345817565918,16.360984802246094
75.73888397216797,19.93993377685547,18.162151336669922
75.84452056884766,13.753983497619629,19.65764808654785
75.92986297607422,7.313562393188477,21.251968383789062
76.00022888183594,0.8946641087532043,22.447053909301758
76.1716537475586,-5.18663215637207,23.235553741455078
76.21897888183594,-11.251558303833008,23.93313980102539
76.34838104248047,-17.484678268432617,24.320356369018555
76.36815643310547,-23.44420623779297,24.53033447265625
76.46517181396484,-29.526517868041992,24.484121322631836
76.7292251586914,-35.49529266357422,23.97720718383789
76.69222259521484,-41.58613204956055,23.740015029907227
76.88363647460938,-48.17232131958008,20.811019897460938
